,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,genre
3025,Fragments of Hope,265631,False,6,Mokhov,Halcyon Days,0.695,0.603,3,-7.741,1.0,0.0486,0.171,0.28,0.13,0.629,102.966,4.0,450.0,idm
12121,"Frozen Heart - From ""Frozen""/Soundtrack Version",105293,False,63,Cast - Frozen,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),0.538,0.481,2,-8.716,0.0,0.0997,0.545,0.0,0.086,0.191,95.914,4.0,160.0,disney
3076,Fuckin' sweat,196452,False,23,The Stunned Guys;DJ Lancinhouse,The Stunned Guys' Rewinds - Early Hardcore 1994-1997,0.674,0.913,6,-9.113,0.0,0.0581,0.00358,0.448,0.33,0.188,89.986,4.0,288.0,happy
487,Endless Summer,194333,False,21,Scooter,24 Carat Gold,0.449,0.95,0,-11.134,1.0,0.0794,0.0083,0.00317,0.564,0.113,162.001,4.0,505.0,happy
6244,Hold On (feat. Cheat Codes) - Radio Edit,178560,False,56,MOGUAI;Cheat Codes,Hold On (feat. Cheat Codes) [Radio Edit],0.611,0.785,5,-5.721,1.0,0.0707,0.194,0.0,0.0956,0.545,125.03,4.0,360.0,techno
12968,La Caoba,159744,False,64,Sayulita,La Caoba,0.063,0.0295,8,-30.552,0.0,0.0425,0.864,0.866,0.104,0.117,65.408,3.0,197.0,sleep
10221,Som vanligt,174040,False,35,Bo Sundström,Det kanske händer,0.483,0.146,3,-13.221,1.0,0.0329,0.853,8.51e-05,0.151,0.288,82.335,3.0,228.0,j-dance
7275,Under The Influence,256040,False,47,The Chemical Brothers,Surrender,0.593,0.936,8,-8.163,1.0,0.0374,0.00283,0.862,0.178,0.0922,134.963,4.0,575.0,breakbeat
9463,Złowieszcze Tango,162440,False,16,Germaine Franco,Nasze Magiczne Encanto (Muzyka z filmu),0.423,0.187,6,-12.164,1.0,0.0385,0.598,0.571,0.26,0.519,96.039,4.0,265.0,disney
1368,Se Me Olvidó,223893,True,35,Cyclo,Amor y Muerte,0.848,0.511,6,-9.248,1.0,0.0774,0.135,0.0,0.0956,0.1,121.922,4.0,446.0,spanish
3077,夜來香,193906,False,27,Teresa Teng,寶麗金88極品音色系列 - 鄧麗君,0.521,0.443,8,-9.54,1.0,0.0338,0.8,3.78e-06,0.29,0.708,111.252,4.0,350.0,mandopop
3488,If You Could Love Someone,96000,False,4,Kyson,Lucky Notes,0.296,0.137,9,-21.716,1.0,0.0363,0.977,0.655,0.0731,0.289,144.792,3.0,213.0,idm
2310,Auf Malle saufen alle,187987,False,15,Remmi Demmi Boys,Auf Malle saufen alle,0.656,0.959,5,-2.856,1.0,0.0711,0.0378,0.0,0.33,0.535,140.059,4.0,436.0,happy
10713,Millenium,421935,False,57,Joachim Pastor,Eternity,0.443,0.517,6,-10.019,0.0,0.0542,0.0372,0.895,0.0702,0.0739,123.978,4.0,931.0,techno
7110,Trapped in Thunder,347873,True,0,Azhirock,Rope,0.519,0.788,11,-3.947,1.0,0.0328,0.0234,3.64e-05,0.344,0.387,89.995,4.0,517.0,iranian
9691,Dear Jessie,214666,False,59,Rollergirl,Now I'm Singin'... (And the Party Keeps on Rollin'),0.786,0.9,0,-7.751,1.0,0.0408,0.018,0.0148,0.0351,0.613,135.023,4.0,473.0,techno
13320,For The Love Of Money,345000,False,7,Glenn Underground,"July 12, 1979",0.783,0.61,7,-11.324,1.0,0.0506,0.00265,0.2,0.046,0.512,120.015,4.0,682.0,chicago-house
14107,I Gotta Feeling,289493,False,0,Black Eyed Peas,Обратно в клас - pop,0.746,0.793,0,-5.725,1.0,0.0265,0.0519,0.0,0.421,0.656,127.973,4.0,613.0,breakbeat
5196,Irreverência - Ao Vivo,148327,False,50,Brasas do Forró,A Máquina Quente do Sucesso (Ao Vivo),0.435,0.784,2,-6.886,1.0,0.096,0.464,0.0,0.216,0.64,62.005,4.0,152.0,forro
12408,熱狂を終え,216533,False,32,My Hair is Bad,mothers,0.366,0.97,1,-3.698,1.0,0.132,0.0107,0.0,0.427,0.682,196.863,4.0,687.0,j-idol
8018,Mad Kings,186207,False,22,Beenie Man,Mad Kings,0.7,0.788,1,-3.945,1.0,0.291,0.354,0.0,0.218,0.782,82.728,4.0,254.0,j-dance
9522,Jardim dos Animais,206066,False,32,Toca do Vale & Balanço do Forró,"O Quentchê do Forró (Se a Sua Estrela Não Brilha, Não Tente Apagar a Minha)",0.681,0.92,7,-4.867,0.0,0.0437,0.717,0.000101,0.613,0.96,117.838,4.0,400.0,forro
10911,Wonders,257357,False,63,Neelix;Ghost Rider;The Gardener & The Tree,Wonders,0.492,0.616,0,-8.202,1.0,0.0488,0.167,0.0165,0.114,0.316,139.918,4.0,587.0,techno
7146,Catch The Pigeon,274285,False,14,Serum;Pleasure,Catch The Pigeon / Dogz,0.686,0.931,0,-0.689,1.0,0.0638,0.134,0.305,0.345,0.251,87.435,4.0,393.0,industrial
927,Fan Foar Nei Achter,120427,False,24,De Doelleazen,Wy Jouwe Gas,0.596,0.971,0,-3.944,1.0,0.134,0.154,0.0,0.769,0.372,154.953,4.0,310.0,happy
14016,Swoon,365080,False,49,The Chemical Brothers,Further,0.492,0.773,2,-5.845,1.0,0.0369,0.0022,0.835,0.305,0.197,123.974,4.0,754.0,breakbeat
13768,Freak,303546,False,0,LFO,Sheath,0.672,0.964,11,-5.413,0.0,0.0698,0.00329,0.87,0.133,0.779,134.988,4.0,669.0,idm
10345,Dead Man Walking,237693,True,0,bloodsimple,Metal,0.54,0.98,1,-3.463,1.0,0.0823,0.000169,1.56e-06,0.319,0.388,107.767,4.0,421.0,industrial
1086,愛愛愛,215253,False,56,Khalil Fong,愛愛愛,0.473,0.459,9,-7.348,1.0,0.0377,0.4,0.0,0.0862,0.346,66.37,4.0,230.0,mandopop
360,Mad on the Road,276363,False,8,Dub Pistols;Ragga Twins,Crazy Diamonds,0.694,0.951,0,-3.884,1.0,0.0767,0.00157,2e-06,0.112,0.389,144.07,4.0,645.0,breakbeat
1475,Midnight Flyer,120360,False,26,The Osborne Brothers;Mac Wiseman,The Essential Osborne Brothers Collection,0.54,0.632,11,-6.553,1.0,0.0283,0.727,0.00575,0.105,0.888,137.564,4.0,266.0,bluegrass
6861,It's My Life,239933,False,44,Dr. Alban,One Love,0.655,0.933,7,-7.703,1.0,0.0536,0.00328,0.0358,0.0983,0.472,128.699,4.0,512.0,chicago-house
6338,Nuvens,169133,False,32,Tim Maia,Nuvens,0.535,0.779,7,-6.865,0.0,0.0522,0.068,0.00196,0.16,0.769,112.548,4.0,314.0,brazil
3707,Every Valley Shall Be Exalted (Remastered 2014),209456,False,0,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 1",0.191,0.144,4,-16.912,1.0,0.0494,0.958,0.0096,0.13,0.0397,82.429,4.0,284.0,sleep
5993,Shot You Down - Audio Bullys Remix Edit; Feat. Nancy Sinatra,393826,False,0,Audio Bullys;Nancy Sinatra,I'm In Love,0.54,0.613,10,-3.885,1.0,0.0514,0.147,0.459,0.064,0.137,126.194,4.0,803.0,breakbeat
13278,"More Love, More Power - Live",310293,False,40,Michael W. Smith,Worship,0.226,0.275,7,-13.02,0.0,0.0302,0.74,9.42e-05,0.344,0.151,142.075,4.0,707.0,mandopop
8361,Universal Consciousness,400624,False,54,Charlotte de Witte,Universal Consciousness EP,0.738,0.91,9,-8.938,1.0,0.107,0.00118,0.874,0.0939,0.124,137.022,4.0,911.0,techno
13756,Thousand Lives,199680,False,1,ARTY;Stadiumx;Jason Walker,Armada Music - ADE 2022,0.577,0.951,0,-4.524,1.0,0.0504,0.0243,6.94e-06,0.611,0.161,124.999,4.0,414.0,chicago-house
173,Mata,230853,False,41,Akalé Wubé,Mata,0.569,0.496,4,-11.423,1.0,0.0674,0.393,0.924,0.11,0.808,82.822,4.0,305.0,afrobeat
10056,Happy Pum Pum,212727,True,23,Vybz Kartel,Trend Setterz Vol. 3,0.623,0.678,1,-5.452,0.0,0.243,0.285,0.0,0.172,0.781,175.682,4.0,616.0,j-dance
2927,Heart-Shaped,168000,False,41,Lovely Rascals,Heart-Shaped,0.699,0.306,11,-13.613,0.0,0.0695,0.943,0.916,0.0991,0.306,79.99,4.0,224.0,study
1593,Son of a Queen,146407,False,25,Alkaline,Son of a Queen,0.544,0.699,8,-7.474,1.0,0.122,0.0916,0.0,0.16,0.435,132.932,5.0,259.0,j-dance
10384,Shut 'Em Up,260000,False,22,The Prodigy;Manfred Mann;Public Enemy,The Day Is My Enemy (Expanded Edition),0.571,0.937,6,-2.995,1.0,0.0476,0.00253,4.13e-06,0.539,0.319,199.942,4.0,831.0,breakbeat
31,Pal - Lofi Flip,263200,False,57,Kritiman Mishra;Arijit Singh;Shreya Ghoshal;Javed-Mohsin,Pal (Lofi Flip),0.616,0.6,7,-7.662,0.0,0.0417,0.192,0.046,0.176,0.23,119.944,4.0,517.0,indian
1807,Mango Meat,286613,False,23,Mandrill,Just Outside Of Town,0.596,0.686,2,-7.915,1.0,0.103,0.28,0.00969,0.0726,0.729,103.949,4.0,488.0,afrobeat
10362,エレクトロ・ワールド - Album-mix,261720,False,55,Perfume,Perfume~Complete Best~,0.513,0.864,2,-3.364,1.0,0.0493,0.0187,5.15e-06,0.136,0.115,143.297,4.0,616.0,j-idol
399,Wo bist du,235360,False,54,Rammstein,Rosenrot,0.464,0.779,7,-4.717,0.0,0.0478,0.00905,0.36,0.126,0.155,158.097,4.0,614.0,industrial
2021,The Underground - Hatiras Remix,423344,False,0,DJ Pierre;My Digital Enemy;Hatiras,"Mono:Disko, Vol. 12",0.979,0.517,8,-7.448,1.0,0.303,0.000372,0.754,0.0354,0.492,123.995,4.0,873.0,chicago-house
11268,Mariô,217400,False,27,Criolo,Nó na Orelha,0.763,0.577,10,-7.085,1.0,0.125,0.0875,0.00163,0.101,0.658,90.015,4.0,322.0,afrobeat
10159,"Tere Hawaale (From ""Laal Singh Chaddha"")",346290,False,79,Pritam;Arijit Singh;Shilpa Rao,"Tere Hawaale (From ""Laal Singh Chaddha"")",0.589,0.522,9,-10.649,1.0,0.0391,0.642,2.74e-05,0.0992,0.31,109.094,4.0,618.0,indian
99,Amores de barra,194666,False,29,Ella Baila Sola,Grandes Éxitos: Ella Baila Sola,0.604,0.827,7,-6.99,1.0,0.155,0.443,2.46e-06,0.201,0.315,172.065,4.0,543.0,spanish
3433,Here Be Dragons,377786,False,0,Stil & Bense,Progression 14,0.737,0.538,5,-10.228,1.0,0.0448,0.000733,0.887,0.0671,0.441,124.0,4.0,768.0,techno
2816,Made of Light,390293,False,32,Caspar Babypants,Night Night!,0.516,0.109,10,-17.355,1.0,0.0481,0.972,0.00138,0.0864,0.0349,132.528,4.0,820.0,disney
8778,Resist,326666,False,21,Front Line Assembly,Caustic Grip,0.613,0.873,10,-9.269,0.0,0.0416,2.65e-05,0.68,0.803,0.475,128.0,4.0,690.0,industrial
9737,Jukebox Jackpot,153982,False,39,Dusty Decks,Jukebox Jackpot,0.858,0.429,9,-8.93,0.0,0.0428,0.81,0.925,0.0829,0.374,86.979,4.0,217.0,study
2751,The Light Is a Train,344335,False,1,Vitalic,Tsugi Club,0.864,0.828,4,-8.525,0.0,0.147,0.0118,0.886,0.107,0.0846,127.016,4.0,728.0,techno
5331,Necklace - Coffe Ambience,154180,False,34,Azurenity,Necklace,0.418,0.152,0,-14.617,1.0,0.107,0.866,0.949,0.0962,0.152,147.867,4.0,372.0,study
5605,Cybernetic War,327706,False,20,Toxic Holocaust,Primal Future: 2019,0.374,0.959,1,-5.024,1.0,0.148,0.000107,0.0729,0.084,0.133,166.018,4.0,900.0,black-metal
13384,Embalming The Masses,279226,False,19,Rose Funeral,The Resting Sonata,0.257,0.899,0,-8.823,0.0,0.0999,7.44e-06,0.684,0.0642,0.278,110.944,4.0,517.0,black-metal
4759,Fast Life - Radio Edit,270685,False,18,Re-Style,Fast Life,0.436,0.997,6,-4.473,0.0,0.133,0.393,0.594,0.345,0.0588,175.079,4.0,768.0,happy
1087,Lúcido e Louco,220928,False,37,João Gustavo e Murilo,Intro,0.435,0.662,5,-3.979,1.0,0.0584,0.377,0.0,0.251,0.413,101.811,4.0,336.0,forro
3827,你的名字 我的姓氏,301533,False,53,Jacky Cheung,Jacky Cheung 15,0.544,0.054,11,-18.767,0.0,0.0387,0.927,3.65e-05,0.107,0.115,131.713,3.0,619.0,mandopop
11784,Solar Soul,224400,False,21,Samael,Solar Soul,0.535,0.981,2,-3.85,1.0,0.103,0.00106,0.0425,0.604,0.256,120.015,4.0,445.0,black-metal
14197,Step It Up,270312,False,39,K Motionz;Comma Dee,Step It Up / Lights,0.502,0.969,8,-1.142,1.0,0.297,0.00782,0.00917,0.33,0.502,174.025,4.0,784.0,industrial
836,Like a Child,246596,False,24,Sarah Téibo;Jason Nicholson-Porter;Tehillah Daniels,Keep Walking,0.631,0.703,9,-6.242,0.0,0.226,0.0209,0.0,0.267,0.611,90.066,4.0,366.0,afrobeat
8293,My Gabber - Extended Mix,277935,True,8,Scooter;Jebroer,My Gabber,0.636,0.931,7,-7.619,0.0,0.0549,0.00138,0.000227,0.25,0.183,154.983,4.0,705.0,happy
14093,Gyal Bumpa,172016,True,24,Eshconinco,Dream Life,0.825,0.724,6,-3.651,0.0,0.0826,0.302,0.0,0.0523,0.848,98.108,4.0,280.0,j-dance
11117,Worldwide crisis - Edit,217798,True,16,Amnesys,Re-Inventing the core - The Best of Amnesys,0.537,0.884,6,-4.564,1.0,0.13,0.0321,0.000827,0.378,0.388,161.076,4.0,579.0,happy
12831,KNUCKLEHEAD,333986,False,16,The Sound Stylistics,Greasin The Wheels,0.688,0.897,0,-5.623,1.0,0.0311,0.467,0.706,0.0332,0.942,113.784,4.0,626.0,afrobeat
13761,Ocean Breeze,148000,False,24,Timothy Infinite,Wash,0.532,0.362,11,-7.77,1.0,0.0287,0.835,0.905,0.0891,0.0489,119.608,4.0,288.0,study
13914,Real Life - Murdock Remix,225198,False,25,Duke Dumont;Gorgon City;NAATIONS;Murdock,Real Life (Murdock Remix),0.512,0.95,10,-4.07,1.0,0.0814,0.0281,0.00196,0.0703,0.489,172.025,4.0,632.0,techno
11574,Lluvia,201945,False,4,Mala Rodríguez,Rap x siempre,0.701,0.869,1,-6.117,1.0,0.137,0.398,0.0,0.586,0.517,90.166,4.0,302.0,spanish
1139,The Wreck of the Old 97 (with The Foggy Mountain Boys),150226,False,26,Lester Flatt;Earl Scruggs;The Foggy Mountain Boys,Hard Travelin' (with The Foggy Mountain Boys),0.628,0.432,10,-14.13,1.0,0.0322,0.483,1.75e-05,0.081,0.861,127.57,4.0,315.0,bluegrass
11058,"Kernkraft 400 - DJ Gius Mix, Radio Edit",207266,False,64,Zombie Nation,Kernkraft 400 Single Mixes,0.714,0.528,6,-8.789,1.0,0.0692,0.00415,0.854,0.0819,0.297,139.983,4.0,482.0,techno
468,7 Minutes of Funk,424506,False,13,Glenn Underground,Silent,0.769,0.64,9,-12.873,0.0,0.0566,0.00229,0.766,0.059,0.81,122.011,4.0,853.0,chicago-house
8137,Not over Yet (Weaver vs. Steve Hill Mix),320626,False,1,Hardcore Masif;Weaver;Steve Hill,Not over Yet (Weaver vs. Steve Hill Mix) / Gimme Some More,0.383,0.971,1,-5.16,1.0,0.0439,0.000243,0.489,0.034,0.226,168.987,4.0,897.0,happy
9972,P.I.C.,224720,False,19,≠ME,"青春""サブリミナル""",0.796,0.907,0,-3.676,1.0,0.107,0.1,0.0,0.335,0.793,131.027,4.0,479.0,j-idol
10503,No Problem Too Small,122727,False,36,Ensidya;Fractite,No Problem Too Small,0.847,0.455,6,-7.513,1.0,0.0438,0.215,0.903,0.0654,0.666,87.985,4.0,178.0,study
7635,Burn Brighter / Like I do,204661,False,19,Sharyn,In Full Bloom,0.855,0.662,6,-7.488,1.0,0.0618,0.33,0.00172,0.573,0.487,113.003,4.0,380.0,afrobeat
10214,Secret Mersken,133825,False,16,Kettel,Ibb & Obb (Original Soundtrack),0.32,0.13,1,-17.909,1.0,0.0342,0.936,0.944,0.105,0.0613,65.57,4.0,140.0,idm
5226,Fiesta,220781,False,15,Juanafé;Los Celestinos,Parrilladas Vargas (Vol. II),0.586,0.754,7,-8.357,1.0,0.108,0.284,0.0,0.951,0.814,156.831,3.0,569.0,afrobeat
6017,Se Tu Lutas Tu Conquistas,383426,False,52,SNJ,Se Tu Lutas Tu Conquistas,0.815,0.601,6,-6.359,1.0,0.246,0.457,3.99e-06,0.111,0.558,86.018,4.0,547.0,brazil
2183,Castaways,87706,False,55,The Backyardigans,The Backyardigans,0.756,0.211,5,-17.646,1.0,0.409,0.784,8.65e-06,0.11,0.307,81.253,4.0,115.0,disney
2117,僕らの制服クリスマス,268946,False,31,=LOVE,僕らの制服クリスマス,0.519,0.933,5,-2.149,1.0,0.0519,0.366,1.33e-06,0.186,0.638,143.065,4.0,628.0,j-idol
9927,All To Get Her,193109,False,0,Plaid,Polymer,0.711,0.812,1,-10.101,0.0,0.0358,9.61e-05,0.881,0.112,0.175,105.004,5.0,336.0,idm
13456,Smiling Faces,242093,False,10,Audio Bullys,Higher Than the Eiffel,0.685,0.676,6,-5.176,1.0,0.0411,0.00713,0.429,0.574,0.629,122.969,4.0,496.0,breakbeat
